date,name,item,amount,category
2025-03-28,Alice,Lyft,36.79,Transport
2025-01-19,David,Home Depot,707.85,Housing
2025-02-19,Ivan,Pharmacy,106.52,Health
2025-01-02,Heidi,Netflix,57.63,Entertainment
2025-03-05,Charlie,Movie Theater,36.34,Entertainment
2025-02-25,Heidi,Concert Ticket,116.27,Entertainment
2025-01-17,Alice,Netflix,74.37,Entertainment
2025-02-01,Ivan,Lyft,126.14,Transport
2025-01-22,Grace,Movie Theater,141.18,Entertainment
2025-03-01,David,Gas Station,127.84,Transport
2025-02-26,Eve,Spotify,149.68,Entertainment
2025-03-31,Frank,Whole Foods,62.91,Food
2025-02-23,Judy,Apple Store,553.93,Electronics
2025-01-27,Ivan,Doctor Visit,87.48,Health
2025-02-02,Judy,Lyft,143.93,Transport
2025-03-22,Alice,McDonalds,30.07,Food
2025-03-06,Judy,Pharmacy,116.1,Health
2025-02-07,Alice,Amazon - Headphones,199.11,Electronics
2025-03-15,Bob,Whole Foods,129.55,Food
2025-02-03,Eve,Internet,1959.13,Housing
2025-03-18,Ivan,Pharmacy,127.88,Health
2025-01-09,Bob,Parking,144.39,Transport
2025-03-12,David,Amazon - Headphones,241.73,Electronics
2025-02-06,Alice,Doctor Visit,18.32,Health
2025-02-13,Judy,Uber,122.64,Transport
2025-03-19,Alice,Home Depot,1443.24,Housing
2025-03-17,David,Doctor Visit,17.84,Health
2025-01-10,Frank,Newegg,555.94,Electronics
2025-02-07,Bob,Amazon - Headphones,789.05,Electronics
2025-02-24,Eve,Pharmacy,113.75,Health
2025-01-23,Ivan,Doctor Visit,143.7,Health
2025-01-04,Frank,Home Depot,537.26,Housing
2025-02-25,Eve,Newegg,98.34,Electronics
2025-03-21,Heidi,McDonalds,134.74,Food
2025-01-25,David,Grocery Store,18.89,Food
2025-02-26,Ivan,Lyft,37.24,Transport
2025-02-06,Heidi,Gym Membership,33.86,Health
2025-01-08,Charlie,Utility Bill,788.91,Housing
2025-03-31,Charlie,Sweetgreen,48.47,Food
2025-03-30,Judy,Amazon - Headphones,34.71,Electronics
2025-01-11,Judy,Steam,145.11,Entertainment
2025-01-06,Eve,Internet,1457.77,Housing
2025-01-20,Grace,Chipotle,85.29,Food
2025-02-04,Charlie,Internet,2031.66,Housing
2025-03-27,Frank,Best Buy,95.88,Electronics
2025-02-21,David,Utility Bill,2263.49,Housing
2025-02-24,Charlie,Monthly Rent,1929.64,Housing
2025-02-02,David,Lyft,116.13,Transport
2025-02-20,Alice,Doctor Visit,138.97,Health
2025-03-13,David,Doctor Visit,50.77,Health
2025-02-08,David,Pharmacy,50.29,Health
2025-02-13,Heidi,Internet,625.66,Housing
2025-02-15,Judy,Whole Foods,9.01,Food
2025-03-22,Heidi,Parking,42.91,Transport
2025-02-05,Grace,Steam,79.35,Entertainment
2025-02-02,Judy,Monthly Rent,2461.52,Housing
2025-02-13,Frank,Home Depot,2485.66,Housing
2025-03-26,Frank,Uber,39.64,Transport
2025-01-10,Grace,Doctor Visit,78.63,Health
2025-02-21,Ivan,Doctor Visit,147.55,Health
2025-01-04,Heidi,Concert Ticket,113.12,Entertainment
2025-02-28,Bob,Whole Foods,75.2,Food
2025-03-20,David,Lyft,109.27,Transport
2025-01-26,Grace,Newegg,323.95,Electronics
2025-02-12,Bob,Uber,13.08,Transport
2025-01-05,Charlie,Utility Bill,2195.5,Housing
2025-01-05,Bob,Utility Bill,954.71,Housing
2025-02-27,Ivan,Movie Theater,37.16,Entertainment
2025-01-20,David,Apple Store,1235.53,Electronics
2025-01-27,Bob,Concert Ticket,94.67,Entertainment
2025-02-18,Grace,Steam,99.31,Entertainment
2025-02-25,Grace,Whole Foods,15.45,Food
2025-03-19,Alice,Amazon - Headphones,115.06,Electronics
2025-01-09,Charlie,Newegg,790.52,Electronics
2025-01-18,David,Gym Membership,108.3,Health
2025-01-06,David,Movie Theater,49.14,Entertainment
2025-02-24,Eve,Pharmacy,37.18,Health
2025-03-09,Heidi,Chipotle,123.34,Food
2025-01-02,Judy,Monthly Rent,1905.12,Housing
2025-03-17,Charlie,Amazon - Headphones,485.44,Electronics
2025-01-14,Charlie,Steam,95.7,Entertainment
2025-01-07,Ivan,Grocery Store,41.51,Food
2025-02-26,Bob,Doctor Visit,88.22,Health
2025-03-06,Charlie,Apple Store,1290.24,Electronics
2025-02-28,Bob,Uber,105.41,Transport
2025-01-01,Charlie,Concert Ticket,85.02,Entertainment
2025-01-25,Grace,Train Ticket,118.38,Transport
2025-03-03,Frank,Amazon - Headphones,625.13,Electronics
2025-01-21,Frank,McDonalds,65.03,Food
2025-02-14,Frank,McDonalds,141.86,Food
2025-03-31,Judy,McDonalds,17.37,Food
2025-01-12,Charlie,Netflix,8.73,Entertainment
2025-01-22,Heidi,Doctor Visit,75.09,Health
2025-02-22,Ivan,Concert Ticket,94.81,Entertainment
2025-02-03,Bob,Newegg,197.98,Electronics
2025-02-07,Eve,Apple Store,1440.96,Electronics
2025-03-25,Charlie,Doctor Visit,143.3,Health
2025-02-06,Grace,Amazon - Headphones,1203.07,Electronics
2025-01-26,Grace,Uber,122.69,Transport
2025-01-16,Bob,Newegg,458.91,Electronics
2025-03-28,Grace,Gas Station,97.59,Transport
2025-01-02,Heidi,Sweetgreen,106.81,Food
2025-03-15,Frank,Gym Membership,48.29,Health
2025-01-25,David,Pharmacy,90.81,Health
2025-01-17,Heidi,McDonalds,111.51,Food
2025-01-05,Frank,Gym Membership,126.61,Health
2025-01-27,Ivan,Chipotle,44.56,Food
2025-03-01,Grace,Gym Membership,46.09,Health
2025-03-31,David,Lyft,122.17,Transport
2025-03-24,Ivan,Whole Foods,98.97,Food
2025-02-08,Grace,Uber,102.95,Transport
2025-02-14,Alice,Utility Bill,2074.52,Housing
2025-03-10,Ivan,Spotify,32.26,Entertainment
2025-01-09,Bob,Spotify,142.96,Entertainment
2025-02-19,Eve,Apple Store,279.14,Electronics
2025-02-26,Bob,Doctor Visit,59.99,Health
2025-02-06,Frank,Starbucks,115.7,Food
2025-03-21,David,Uber,127.81,Transport
2025-03-27,Eve,Uber,143.44,Transport
2025-03-27,Grace,Amazon - Headphones,757.95,Electronics
2025-03-08,Alice,Grocery Store,21.51,Food
2025-03-09,Judy,Chipotle,33.74,Food
2025-02-20,Eve,Starbucks,33.5,Food
2025-03-17,Grace,Gas Station,50.83,Transport
2025-01-08,Judy,Newegg,54.64,Electronics
2025-01-05,Alice,Spotify,5.74,Entertainment
2025-03-04,Charlie,Monthly Rent,738.08,Housing
2025-01-10,Charlie,Uber,103.76,Transport
2025-03-19,Ivan,Starbucks,128.82,Food
2025-03-20,Ivan,Parking,19.57,Transport
2025-01-12,Charlie,Gym Membership,142.81,Health
2025-03-19,Eve,Netflix,114.36,Entertainment
2025-01-14,Alice,Chipotle,76.43,Food
2025-03-03,Judy,Best Buy,1107.82,Electronics
2025-02-22,Charlie,Grocery Store,12.37,Food
2025-03-27,Eve,Pharmacy,60.08,Health
2025-01-08,Alice,Spotify,91.45,Entertainment
2025-01-02,Bob,Utility Bill,1260.62,Housing
2025-03-23,Alice,Best Buy,993.43,Electronics
2025-03-02,Grace,Grocery Store,42.08,Food
2025-03-16,Judy,Newegg,92.64,Electronics
2025-03-04,Heidi,McDonalds,69.76,Food
2025-02-22,Bob,Gas Station,6.56,Transport
2025-03-21,David,Gas Station,26.49,Transport
2025-03-19,Charlie,Netflix,65.52,Entertainment
2025-01-17,Grace,Lyft,97.3,Transport
2025-03-07,Frank,Monthly Rent,1065.28,Housing
2025-02-19,Charlie,Gym Membership,25.17,Health
2025-03-21,Judy,Concert Ticket,74.37,Entertainment
2025-01-08,Bob,Best Buy,1233.09,Electronics
2025-02-27,Alice,Uber,112.41,Transport
2025-03-02,Bob,Netflix,125.55,Entertainment
2025-03-12,David,Gas Station,62.71,Transport
2025-03-11,Heidi,Parking,27.62,Transport
2025-02-12,Ivan,Doctor Visit,80.55,Health
2025-03-10,Frank,Uber,105.27,Transport
2025-01-06,Eve,Home Depot,1910.71,Housing
2025-02-17,Bob,Starbucks,11.89,Food
2025-01-12,David,Best Buy,1407.4,Electronics
2025-03-10,Eve,Apple Store,921.46,Electronics
2025-02-08,Grace,Amazon - Headphones,698.43,Electronics
2025-03-27,Eve,Monthly Rent,1619.99,Housing
2025-01-08,Eve,Lyft,7.83,Transport
2025-02-22,Judy,Gym Membership,13.5,Health
2025-03-15,Heidi,Starbucks,44.37,Food
2025-03-08,Frank,Apple Store,963.44,Electronics
2025-03-12,Ivan,Best Buy,735.57,Electronics
2025-01-30,Alice,Utility Bill,2186.73,Housing
2025-03-30,Alice,Amazon - Headphones,671.14,Electronics
2025-02-05,Frank,Whole Foods,140.45,Food
2025-02-12,Alice,Doctor Visit,53.27,Health
2025-02-10,Heidi,Pharmacy,17.17,Health
2025-01-03,Ivan,Home Depot,1933.26,Housing
2025-03-12,Eve,Utility Bill,1502.78,Housing
2025-02-11,Heidi,Pharmacy,22.01,Health
2025-02-03,David,Train Ticket,35.41,Transport
2025-01-09,Eve,Pharmacy,97.97,Health
2025-02-20,Ivan,Concert Ticket,131.24,Entertainment
2025-01-07,Judy,Gas Station,20.08,Transport
2025-03-09,Heidi,Steam,132.05,Entertainment
2025-03-24,Alice,Amazon - Headphones,192.26,Electronics
2025-02-11,Charlie,Gym Membership,28.91,Health
2025-03-08,Frank,Steam,122.43,Entertainment
2025-03-09,Frank,Gym Membership,37.99,Health
2025-01-03,Charlie,Chipotle,35.13,Food
2025-02-22,Ivan,Netflix,27.21,Entertainment
2025-02-02,Judy,Gas Station,120.4,Transport
2025-01-04,Eve,Monthly Rent,1462.73,Housing
2025-03-23,David,Home Depot,1957.31,Housing
2025-03-25,Alice,Monthly Rent,2288.53,Housing
2025-03-10,Frank,Lyft,24.85,Transport
2025-02-03,Judy,Home Depot,1248.05,Housing
2025-03-02,Bob,Newegg,182.8,Electronics
2025-02-20,Judy,Whole Foods,73.59,Food
2025-02-06,Heidi,Train Ticket,26.94,Transport
2025-03-30,Bob,Pharmacy,14.64,Health
2025-03-17,Bob,Apple Store,816.07,Electronics
2025-03-29,Eve,Parking,87.27,Transport
2025-01-17,Judy,Gym Membership,65.55,Health
2025-01-23,Eve,Newegg,662.32,Electronics
2025-02-21,Grace,Chipotle,69.96,Food
2025-02-09,Heidi,Apple Store,1256.94,Electronics
2025-02-12,David,Best Buy,1478.04,Electronics
2025-03-10,Charlie,Utility Bill,1819.85,Housing
2025-01-07,Bob,Amazon - Headphones,1262.25,Electronics
2025-01-23,Judy,McDonalds,115.42,Food
2025-01-23,Judy,Whole Foods,85.91,Food
2025-03-12,Charlie,Apple Store,301.72,Electronics
2025-03-09,Frank,Amazon - Headphones,1418.61,Electronics
2025-03-01,Ivan,Gym Membership,134.03,Health
2025-03-17,Charlie,Utility Bill,1540.45,Housing
2025-01-22,David,Movie Theater,112.51,Entertainment
2025-03-24,Heidi,Pharmacy,7.43,Health
2025-03-31,David,Netflix,67.36,Entertainment
2025-02-10,Bob,Home Depot,954.78,Housing
2025-01-07,Alice,Pharmacy,54.54,Health
2025-03-05,Heidi,Gym Membership,65.57,Health
2025-03-16,Bob,Doctor Visit,39.28,Health
2025-01-17,Frank,Lyft,84.11,Transport
2025-03-24,Heidi,Starbucks,116.87,Food
2025-01-24,Charlie,Gym Membership,92.2,Health
2025-02-24,Ivan,Utility Bill,623.16,Housing
2025-02-13,Charlie,Best Buy,840.77,Electronics
2025-01-12,Judy,McDonalds,75.34,Food
2025-02-13,Eve,Gym Membership,47.58,Health
2025-02-06,Frank,Train Ticket,127.33,Transport
2025-03-19,Frank,Parking,78.59,Transport
2025-03-28,Eve,Starbucks,17.42,Food
2025-02-28,Bob,Steam,147.88,Entertainment
2025-01-02,Grace,Concert Ticket,117.07,Entertainment
2025-02-25,Alice,Sweetgreen,34.44,Food
2025-01-13,Judy,Chipotle,63.51,Food
2025-03-15,Alice,Newegg,946.19,Electronics
2025-01-24,Frank,Concert Ticket,44.3,Entertainment
2025-03-17,Grace,Home Depot,777.05,Housing
2025-01-27,Alice,Uber,30.97,Transport
2025-03-25,Grace,Utility Bill,1767.05,Housing
2025-01-01,David,Netflix,144.0,Entertainment
2025-02-26,David,Home Depot,1127.24,Housing
2025-01-18,Grace,Pharmacy,86.9,Health
2025-03-10,David,Netflix,79.06,Entertainment
2025-02-05,Bob,Home Depot,2241.99,Housing
2025-03-06,Judy,Pharmacy,13.91,Health
2025-02-23,Judy,Steam,86.94,Entertainment
2025-01-15,Heidi,Internet,1458.39,Housing
2025-01-22,Ivan,Pharmacy,72.14,Health
2025-02-23,Bob,Internet,798.68,Housing
2025-03-19,Heidi,Train Ticket,29.5,Transport
2025-03-20,Heidi,Doctor Visit,55.65,Health
2025-03-17,Eve,Apple Store,361.46,Electronics
2025-03-31,Frank,Amazon - Headphones,646.57,Electronics
2025-02-10,Judy,Spotify,38.06,Entertainment
2025-01-02,Ivan,Concert Ticket,23.95,Entertainment
2025-03-09,Frank,Whole Foods,110.14,Food
2025-02-19,Grace,Netflix,44.95,Entertainment
2025-03-31,Frank,Doctor Visit,118.47,Health
2025-02-02,Ivan,Uber,74.76,Transport
2025-01-27,Frank,Home Depot,1746.77,Housing
2025-03-28,Charlie,Uber,39.23,Transport
2025-01-06,Eve,Netflix,83.39,Entertainment
2025-02-22,Judy,Doctor Visit,106.49,Health
2025-01-28,Heidi,Train Ticket,122.92,Transport
2025-01-25,Charlie,Pharmacy,64.06,Health
2025-01-03,Frank,Chipotle,119.32,Food
2025-02-20,Alice,Pharmacy,93.52,Health
2025-01-19,Heidi,Doctor Visit,97.48,Health
2025-03-12,Charlie,Spotify,141.32,Entertainment
2025-03-24,Bob,Steam,80.83,Entertainment
2025-01-06,David,Train Ticket,106.96,Transport
2025-01-21,Judy,Chipotle,85.73,Food
2025-02-12,Frank,Gym Membership,66.94,Health
2025-03-20,Eve,Newegg,1151.38,Electronics
2025-01-10,Heidi,Movie Theater,49.44,Entertainment
2025-03-17,Ivan,Train Ticket,115.25,Transport
2025-03-25,Eve,Chipotle,141.24,Food
2025-03-12,Charlie,Internet,593.75,Housing
2025-01-24,Ivan,Pharmacy,31.25,Health
2025-02-01,Bob,Uber,29.52,Transport
2025-02-05,David,Doctor Visit,35.85,Health
2025-02-06,Charlie,Train Ticket,28.56,Transport
2025-01-27,Heidi,Gas Station,23.58,Transport
2025-02-13,Bob,Doctor Visit,73.51,Health
2025-01-31,Alice,Concert Ticket,78.87,Entertainment
2025-02-23,Eve,Movie Theater,114.34,Entertainment
2025-03-03,David,Train Ticket,131.68,Transport
2025-01-08,Frank,Gas Station,113.4,Transport
2025-02-10,David,Monthly Rent,611.36,Housing
2025-01-05,Frank,Parking,13.75,Transport
2025-02-06,David,Concert Ticket,38.8,Entertainment
2025-03-10,David,Parking,22.9,Transport
2025-02-16,Ivan,Lyft,68.86,Transport
2025-01-08,Grace,Lyft,82.85,Transport
2025-01-05,Frank,Whole Foods,19.64,Food
2025-02-22,Ivan,Lyft,131.39,Transport
2025-02-06,Ivan,Sweetgreen,125.72,Food
2025-03-02,Eve,Steam,120.48,Entertainment
2025-03-06,Alice,Gym Membership,125.0,Health
2025-03-21,David,Steam,65.17,Entertainment
2025-02-06,Heidi,Whole Foods,125.93,Food
2025-01-28,David,Doctor Visit,28.36,Health
2025-01-01,Ivan,Spotify,31.49,Entertainment
2025-02-22,David,Monthly Rent,1457.1,Housing
2025-02-01,Frank,Pharmacy,127.98,Health
2025-01-03,Ivan,Gym Membership,56.34,Health
2025-01-07,David,Lyft,146.4,Transport
2025-03-07,Grace,Utility Bill,2218.96,Housing
2025-01-25,Ivan,Amazon - Headphones,329.37,Electronics
2025-01-11,Judy,Utility Bill,1043.69,Housing
2025-01-23,Bob,McDonalds,96.32,Food
2025-01-16,Bob,Train Ticket,126.94,Transport
2025-01-15,Judy,Starbucks,38.93,Food
2025-02-11,Alice,Netflix,117.74,Entertainment
2025-02-02,Ivan,Doctor Visit,112.93,Health
2025-02-25,Alice,Newegg,1291.23,Electronics
2025-02-25,Heidi,Gas Station,127.83,Transport
2025-03-11,Judy,Gym Membership,42.12,Health
2025-03-30,Bob,Utility Bill,1017.7,Housing
2025-01-19,Eve,Utility Bill,1328.92,Housing
2025-01-31,Charlie,Best Buy,1200.92,Electronics
2025-01-18,Grace,Pharmacy,78.45,Health
2025-01-22,Grace,Gym Membership,9.25,Health
2025-02-06,Bob,Spotify,21.72,Entertainment
2025-02-20,Ivan,Doctor Visit,147.61,Health
2025-03-02,Charlie,Steam,61.13,Entertainment
2025-01-13,Ivan,Utility Bill,2074.62,Housing
2025-01-24,Charlie,Spotify,147.74,Entertainment
2025-02-18,Charlie,Spotify,63.95,Entertainment
2025-03-09,Frank,Parking,89.27,Transport
2025-03-05,Alice,Amazon - Headphones,640.83,Electronics
2025-01-11,Heidi,Parking,46.7,Transport
2025-01-18,Alice,Amazon - Headphones,376.13,Electronics
2025-01-14,Alice,Gym Membership,8.0,Health
2025-03-21,Frank,Internet,1719.22,Housing
2025-02-09,Alice,Doctor Visit,92.64,Health
2025-01-26,Judy,Gym Membership,73.51,Health
2025-02-14,Grace,Uber,94.62,Transport
2025-02-05,Eve,Lyft,56.87,Transport
2025-01-19,Frank,Gym Membership,106.63,Health
2025-01-06,David,Apple Store,202.24,Electronics
2025-01-19,Judy,Netflix,137.65,Entertainment
2025-01-13,Frank,Home Depot,2058.92,Housing
2025-03-27,Bob,Spotify,95.73,Entertainment
2025-03-14,Judy,Gas Station,47.26,Transport
2025-02-21,Bob,Newegg,1289.45,Electronics
2025-01-02,Bob,Best Buy,1011.79,Electronics
2025-03-25,Frank,Whole Foods,62.58,Food
2025-03-23,Alice,Amazon - Headphones,373.02,Electronics
2025-01-09,Heidi,Amazon - Headphones,1418.82,Electronics
2025-01-29,Grace,Gym Membership,48.76,Health
2025-03-23,Frank,Best Buy,1255.5,Electronics
2025-02-26,Judy,Gas Station,40.72,Transport
2025-02-13,Bob,Uber,18.67,Transport
2025-01-21,Ivan,McDonalds,90.48,Food
2025-03-30,Ivan,Whole Foods,62.09,Food
2025-01-03,Eve,Gas Station,148.47,Transport
2025-03-06,Frank,Doctor Visit,140.35,Health
2025-01-02,Bob,Movie Theater,140.01,Entertainment
2025-03-13,Judy,Amazon - Headphones,1280.54,Electronics
2025-03-07,Grace,Netflix,44.57,Entertainment
2025-02-11,Judy,Spotify,142.7,Entertainment
2025-01-25,Eve,McDonalds,96.8,Food
2025-02-13,Grace,Monthly Rent,1580.25,Housing
2025-02-26,Heidi,Doctor Visit,46.88,Health
2025-02-14,Eve,Lyft,74.93,Transport
2025-02-01,Charlie,Gas Station,14.85,Transport
2025-01-19,Bob,Gas Station,75.44,Transport
2025-01-02,Bob,Amazon - Headphones,1113.94,Electronics
2025-02-04,Alice,Lyft,127.59,Transport
2025-01-02,Ivan,Utility Bill,2047.94,Housing
2025-02-03,Grace,Sweetgreen,121.75,Food
2025-01-27,Bob,Gas Station,132.78,Transport
2025-02-03,Judy,Whole Foods,123.42,Food
2025-03-05,Alice,Sweetgreen,100.76,Food
2025-02-09,Bob,Steam,18.94,Entertainment
2025-01-24,Grace,Home Depot,875.66,Housing
2025-01-20,Frank,Gym Membership,107.31,Health
2025-02-22,Grace,Gas Station,39.37,Transport
2025-01-20,Bob,Utility Bill,2033.81,Housing
2025-01-06,David,Movie Theater,123.3,Entertainment
2025-03-27,Ivan,Train Ticket,121.25,Transport
2025-02-26,Eve,Monthly Rent,2261.08,Housing
2025-01-25,Ivan,Gas Station,10.03,Transport
2025-02-28,Grace,Gym Membership,137.3,Health
2025-01-06,Judy,Amazon - Headphones,812.62,Electronics
2025-03-09,Charlie,Apple Store,136.47,Electronics
2025-01-02,Grace,Gas Station,97.54,Transport
2025-01-06,Grace,Apple Store,766.56,Electronics
2025-02-28,Eve,Movie Theater,124.71,Entertainment
2025-01-13,Frank,Utility Bill,2032.87,Housing
2025-03-12,Charlie,Pharmacy,18.48,Health
2025-01-03,Frank,Whole Foods,29.69,Food
2025-02-08,Grace,Doctor Visit,49.18,Health
2025-01-14,Judy,Best Buy,88.22,Electronics
2025-01-21,Ivan,Netflix,98.71,Entertainment
2025-03-10,Bob,Concert Ticket,22.05,Entertainment
2025-03-15,Alice,Sweetgreen,92.28,Food
2025-02-26,David,Parking,35.55,Transport
2025-01-05,Eve,Steam,46.66,Entertainment
2025-02-23,Alice,Grocery Store,60.54,Food
2025-03-11,Alice,Sweetgreen,8.31,Food
2025-03-31,Judy,Chipotle,142.03,Food
2025-02-01,Grace,Spotify,115.28,Entertainment
2025-01-10,Frank,Train Ticket,69.8,Transport
2025-02-20,Charlie,Best Buy,396.93,Electronics
2025-01-15,Frank,Gas Station,27.51,Transport
2025-03-13,David,Starbucks,34.93,Food
2025-02-16,Judy,Train Ticket,62.23,Transport
2025-02-03,Bob,Apple Store,1391.7,Electronics
2025-02-12,Ivan,Pharmacy,39.89,Health
2025-01-22,Judy,Spotify,32.91,Entertainment
2025-02-02,Eve,Pharmacy,75.3,Health
2025-02-12,Frank,Parking,16.66,Transport
2025-01-26,Grace,Spotify,18.64,Entertainment
2025-03-24,Frank,Netflix,118.26,Entertainment
2025-01-17,Judy,McDonalds,22.89,Food
2025-03-05,Bob,Lyft,55.11,Transport
2025-02-12,Frank,Sweetgreen,32.01,Food
2025-01-18,Ivan,Apple Store,1441.9,Electronics
2025-01-27,Frank,Whole Foods,79.16,Food
2025-03-26,Ivan,Gas Station,140.21,Transport
2025-01-29,Frank,Parking,119.51,Transport
2025-02-18,Judy,Doctor Visit,139.08,Health
2025-01-26,Judy,Movie Theater,7.54,Entertainment
2025-02-21,Frank,Newegg,203.67,Electronics
2025-02-07,Judy,Doctor Visit,59.86,Health
2025-01-29,Frank,Apple Store,982.43,Electronics
2025-02-02,Grace,Whole Foods,64.89,Food
2025-01-21,Judy,Netflix,92.5,Entertainment
2025-03-23,David,Steam,56.41,Entertainment
2025-01-21,Alice,Gas Station,82.41,Transport
2025-03-20,Frank,Utility Bill,2053.96,Housing
2025-03-17,Bob,Grocery Store,148.28,Food
2025-02-18,Heidi,Doctor Visit,27.56,Health
2025-02-01,Heidi,Sweetgreen,131.53,Food
2025-01-21,Alice,Amazon - Headphones,391.71,Electronics
2025-01-29,Ivan,Best Buy,275.93,Electronics
2025-02-10,David,Lyft,75.01,Transport
2025-01-15,Ivan,Internet,2381.59,Housing
2025-03-16,Eve,Netflix,105.97,Entertainment
2025-03-17,Heidi,Movie Theater,81.55,Entertainment
2025-02-24,Alice,Gym Membership,135.21,Health
2025-03-15,Grace,Amazon - Headphones,251.65,Electronics
2025-03-15,Judy,Newegg,502.43,Electronics
2025-02-08,Alice,Apple Store,492.97,Electronics
2025-03-21,Heidi,Internet,962.92,Housing
2025-01-28,Judy,Amazon - Headphones,1447.64,Electronics
2025-01-20,Eve,Train Ticket,77.97,Transport
2025-02-19,Ivan,Amazon - Headphones,1165.36,Electronics
2025-02-27,Bob,McDonalds,15.67,Food
2025-01-31,Frank,Best Buy,674.43,Electronics
2025-03-30,David,Starbucks,139.84,Food
2025-01-24,Heidi,Gas Station,118.17,Transport
2025-02-21,Bob,Parking,53.03,Transport
2025-01-04,Judy,Monthly Rent,2037.62,Housing
2025-01-22,Ivan,Spotify,43.53,Entertainment
2025-02-24,David,Chipotle,41.63,Food
2025-03-26,Frank,Lyft,78.65,Transport
2025-01-01,Alice,Parking,39.84,Transport
2025-03-15,Judy,McDonalds,70.59,Food
2025-01-18,Bob,Chipotle,124.28,Food
2025-03-10,Alice,Concert Ticket,110.23,Entertainment
2025-02-27,Eve,Internet,1611.96,Housing
2025-03-11,Ivan,Gym Membership,147.51,Health
2025-03-19,Ivan,Amazon - Headphones,236.55,Electronics
2025-03-18,Charlie,Spotify,82.06,Entertainment
2025-02-22,Heidi,Home Depot,2200.44,Housing
2025-03-05,Eve,Apple Store,677.72,Electronics
2025-01-26,David,Sweetgreen,105.92,Food
2025-03-20,Judy,Newegg,1351.13,Electronics
2025-03-07,Charlie,Apple Store,457.2,Electronics
2025-01-05,Bob,Home Depot,2417.8,Housing
2025-03-22,Eve,Netflix,42.1,Entertainment
2025-02-25,Eve,Parking,40.58,Transport
2025-02-20,Heidi,Apple Store,931.82,Electronics
2025-02-02,Ivan,Gym Membership,53.78,Health
2025-03-02,Judy,Amazon - Headphones,637.25,Electronics
2025-02-13,Ivan,Netflix,81.83,Entertainment
2025-01-16,Frank,Steam,104.24,Entertainment
2025-03-01,Ivan,Utility Bill,1703.23,Housing
2025-02-22,Grace,Amazon - Headphones,387.34,Electronics
2025-01-01,Judy,Home Depot,1154.04,Housing
2025-01-22,David,Apple Store,771.78,Electronics
2025-01-29,Eve,Netflix,69.6,Entertainment
2025-03-06,Ivan,Concert Ticket,115.27,Entertainment
2025-03-12,Eve,Gym Membership,47.93,Health
2025-01-08,Frank,Spotify,92.87,Entertainment
2025-02-11,Bob,Gym Membership,58.29,Health
2025-01-30,Frank,Doctor Visit,56.36,Health
2025-01-01,Frank,Amazon - Headphones,608.01,Electronics
2025-01-22,Ivan,Monthly Rent,599.85,Housing
2025-02-23,Grace,Newegg,1160.61,Electronics
2025-03-16,Alice,Apple Store,497.66,Electronics
2025-03-29,David,Newegg,1156.22,Electronics
